"survyear","state","total_enrollment","sum_american","sum_asian","sum_hisp","sum_black","sum_white"
2006,"IDAHO","252037","4227","4330","35905","2842","220076"
2006,"IDAHO","253782","4227","4330","35905","2842","220076"
2006,"IDAHO","258314","4227","4330","35905","2842","220076"
2006,"IDAHO","262935","4227","4330","35905","2842","220076"
2006,"IDAHO","265713","4227","4330","35905","2842","220076"
2006,"IDAHO","265844","4227","4330","35905","2842","220076"
2006,"IDAHO","266613","4227","4330","35905","2842","220076"
2006,"IDAHO","267556","4227","4330","35905","2842","220076"
2006,"IDAHO","267951","4227","4330","35905","2842","220076"
2006,"IDAHO","272070","4227","4330","35905","2842","220076"
2006,"IDAHO","274131","4227","4330","35905","2842","220076"
2006,"IDAHO","274849","4227","4330","35905","2842","220076"
2006,"IDAHO","281452","4227","4330","35905","2842","220076"
2006,"IDAHO",NULL,"8454","8660","71810","5684","440152"
2006,"ILLINOIS","1856841","4424","80675","408302","419860","1158575"
2006,"ILLINOIS","1875956","4424","80675","408302","419860","1158575"
2006,"ILLINOIS","1897161","4424","80675","408302","419860","1158575"
2006,"ILLINOIS","1924970","4424","80675","408302","419860","1158575"
2006,"ILLINOIS","1952892","4424","80675","408302","419860","1158575"
2006,"ILLINOIS","1972406","4424","80675","408302","419860","1158575"
2006,"ILLINOIS","1987427","4424","80675","408302","419860","1158575"
2006,"ILLINOIS","2003839","4424","80675","408302","419860","1158575"
2006,"ILLINOIS","2025249","4424","80675","408302","419860","1158575"
2006,"ILLINOIS","2030717","4424","80675","408302","419860","1158575"
2006,"ILLINOIS","2047123","4424","80675","408302","419860","1158575"
2006,"ILLINOIS","2047836","4424","80675","408302","419860","1158575"
2006,"ILLINOIS","2060632","4424","80675","408302","419860","1158575"
2006,"ILLINOIS","2062664","4424","80675","408302","419860","1158575"
2006,"ILLINOIS","2069823","4424","80675","408302","419860","1158575"
2006,"ILLINOIS","2071481","4424","80675","408302","419860","1158575"
2006,"ILLINOIS","2072114","4424","80675","408302","419860","1158575"
2006,"ILLINOIS","2072437","4424","80675","408302","419860","1158575"
2006,"ILLINOIS","2079027","4424","80675","408302","419860","1158575"
2006,"ILLINOIS","2097585","4424","80675","408302","419860","1158575"
2006,"ILLINOIS","2098401","4424","80675","408302","419860","1158575"
2006,"ILLINOIS","2099118","4424","80675","408302","419860","1158575"
2006,"ILLINOIS","2101075","4424","80675","408302","419860","1158575"
2006,"ILLINOIS","2117291","4424","80675","408302","419860","1158575"
2006,"ILLINOIS",NULL,"8848","161350","816604","839720","2317150"
2006,"INDIANA","958052","2731","13291","63888","127356","802929"
2006,"INDIANA","963071","2731","13291","63888","127356","802929"
2006,"INDIANA","966622","2731","13291","63888","127356","802929"
2006,"INDIANA","975455","2731","13291","63888","127356","802929"
2006,"INDIANA","981546","2731","13291","63888","127356","802929"
2006,"INDIANA","985690","2731","13291","63888","127356","802929"
2006,"INDIANA","986891","2731","13291","63888","127356","802929"
2006,"INDIANA","987214","2731","13291","63888","127356","802929"
2006,"INDIANA","987854","2731","13291","63888","127356","802929"
2006,"INDIANA","994348","2731","13291","63888","127356","802929"
2006,"INDIANA","999713","2731","13291","63888","127356","802929"
2006,"INDIANA","1002696","2731","13291","63888","127356","802929"
2006,"INDIANA","1002772","2731","13291","63888","127356","802929"
2006,"INDIANA","1004215","2731","13291","63888","127356","802929"
2006,"INDIANA","1005587","2731","13291","63888","127356","802929"
2006,"INDIANA","1006627","2731","13291","63888","127356","802929"
2006,"INDIANA","1007121","2731","13291","63888","127356","802929"
2006,"INDIANA","1014528","2731","13291","63888","127356","802929"
2006,"INDIANA","1023220","2731","13291","63888","127356","802929"
2006,"INDIANA","1026053","2731","13291","63888","127356","802929"
2006,"INDIANA","1026106","2731","13291","63888","127356","802929"
2006,"INDIANA","1028259","2731","13291","63888","127356","802929"
2006,"INDIANA","1033329","2731","13291","63888","127356","802929"
2006,"INDIANA","1034588","2731","13291","63888","127356","802929"
2006,"INDIANA",NULL,"5462","26582","127776","254712","1605858"
2006,"IOWA","478319","2859","9554","29959","25749","415001"
2006,"IOWA","481226","2859","9554","29959","25749","415001"
2006,"IOWA","482210","2859","9554","29959","25749","415001"
2006,"IOWA","483122","2859","9554","29959","25749","415001"
2006,"IOWA","483482","2859","9554","29959","25749","415001"
2006,"IOWA","485114","2859","9554","29959","25749","415001"
2006,"IOWA","485932","2859","9554","29959","25749","415001"
2006,"IOWA","487559","2859","9554","29959","25749","415001"
2006,"IOWA","491255","2859","9554","29959","25749","415001"
2006,"IOWA","493493","2859","9554","29959","25749","415001"
2006,"IOWA","493957","2859","9554","29959","25749","415001"
2006,"IOWA","495080","2859","9554","29959","25749","415001"
2006,"IOWA","495870","2859","9554","29959","25749","415001"
2006,"IOWA","497301","2859","9554","29959","25749","415001"
2006,"IOWA","497925","2859","9554","29959","25749","415001"
2006,"IOWA","498214","2859","9554","29959","25749","415001"
2006,"IOWA","498837","2859","9554","29959","25749","415001"
2006,"IOWA","499489","2859","9554","29959","25749","415001"
2006,"IOWA","501054","2859","9554","29959","25749","415001"
2006,"IOWA","501763","2859","9554","29959","25749","415001"
2006,"IOWA","502343","2859","9554","29959","25749","415001"
2006,"IOWA","502941","2859","9554","29959","25749","415001"
2006,"IOWA","505311","2859","9554","29959","25749","415001"
2006,"IOWA","508014","2859","9554","29959","25749","415001"
2006,"IOWA",NULL,"5718","19108","59918","51498","830002"
2006,"KANSAS","451469","7700","11761","60612","41452","343520"
2006,"KANSAS","457744","7700","11761","60612","41452","343520"
2006,"KANSAS","460905","7700","11761","60612","41452","343520"
2006,"KANSAS","463008","7700","11761","60612","41452","343520"
2006,"KANSAS","466368","7700","11761","60612","41452","343520"
2006,"KANSAS","467279","7700","11761","60612","41452","343520"
2006,"KANSAS","467743","7700","11761","60612","41452","343520"
2006,"KANSAS","468347","7700","11761","60612","41452","343520"
2006,"KANSAS","468481","7700","11761","60612","41452","343520"
2006,"KANSAS","468974","7700","11761","60612","41452","343520"
2006,"KANSAS","468980","7700","11761","60612","41452","343520"
2006,"KANSAS","469377","7700","11761","60612","41452","343520"
2006,"KANSAS","469758","7700","11761","60612","41452","343520"
2006,"KANSAS","469824","7700","11761","60612","41452","343520"
2006,"KANSAS","470204","7700","11761","60612","41452","343520"
2006,"KANSAS","470264","7700","11761","60612","41452","343520"
2006,"KANSAS","470445","7700","11761","60612","41452","343520"
2006,"KANSAS","471406","7700","11761","60612","41452","343520"
2006,"KANSAS","482692","7700","11761","60612","41452","343520"
2006,"KANSAS","485591","7700","11761","60612","41452","343520"
2006,"KANSAS","488590","7700","11761","60612","41452","343520"
2006,"KANSAS","495545","7700","11761","60612","41452","343520"
2006,"KANSAS","496034","7700","11761","60612","41452","343520"
2006,"KANSAS","496920","7700","11761","60612","41452","343520"
2006,"KANSAS",NULL,"15400","23522","121224","82904","687040"
2006,"KENTUCKY","489281","914","6183","14965","68254","544862"
2006,"KENTUCKY","490069","914","6183","14965","68254","544862"
2006,"KENTUCKY","631592","914","6183","14965","68254","544862"
2006,"KENTUCKY","639531","914","6183","14965","68254","544862"
2006,"KENTUCKY","639992","914","6183","14965","68254","544862"
2006,"KENTUCKY","643730","914","6183","14965","68254","544862"
2006,"KENTUCKY","645232","914","6183","14965","68254","544862"
2006,"KENTUCKY","646360","914","6183","14965","68254","544862"
2006,"KENTUCKY","646467","914","6183","14965","68254","544862"
2006,"KENTUCKY","653628","914","6183","14965","68254","544862"
2006,"KENTUCKY","654363","914","6183","14965","68254","544862"
2006,"KENTUCKY","660782","914","6183","14965","68254","544862"
2006,"KENTUCKY","663886","914","6183","14965","68254","544862"
2006,"KENTUCKY","666019","914","6183","14965","68254","544862"
2006,"KENTUCKY","669858","914","6183","14965","68254","544862"
2006,"KENTUCKY","672958","914","6183","14965","68254","544862"
2006,"KENTUCKY","674502","914","6183","14965","68254","544862"
2006,"KENTUCKY","679621","914","6183","14965","68254","544862"
2006,"KENTUCKY","679901","914","6183","14965","68254","544862"
2006,"KENTUCKY","681827","914","6183","14965","68254","544862"
2006,"KENTUCKY","685009","914","6183","14965","68254","544862"
2006,"KENTUCKY","686440","914","6183","14965","68254","544862"
2006,"KENTUCKY","686789","914","6183","14965","68254","544862"
2006,"KENTUCKY","688475","914","6183","14965","68254","544862"
2006,"KENTUCKY",NULL,"1828","12366","29930","136508","1089724"
2006,"LOUISIANA","648313","5228","9309","15987","306810","338517"
2006,"LOUISIANA","660561","5228","9309","15987","306810","338517"
2006,"LOUISIANA","661015","5228","9309","15987","306810","338517"
2006,"LOUISIANA","662302","5228","9309","15987","306810","338517"
2006,"LOUISIANA","662774","5228","9309","15987","306810","338517"
2006,"LOUISIANA","662971","5228","9309","15987","306810","338517"
2006,"LOUISIANA","663802","5228","9309","15987","306810","338517"
2006,"LOUISIANA","665109","5228","9309","15987","306810","338517"
2006,"LOUISIANA","665441","5228","9309","15987","306810","338517"
2006,"LOUISIANA","665478","5228","9309","15987","306810","338517"
2006,"LOUISIANA","671156","5228","9309","15987","306810","338517"
2006,"LOUISIANA","717625","5228","9309","15987","306810","338517"
2006,"LOUISIANA","721414","5228","9309","15987","306810","338517"
2006,"LOUISIANA","723252","5228","9309","15987","306810","338517"
2006,"LOUISIANA","725027","5228","9309","15987","306810","338517"
2006,"LOUISIANA","737223","5228","9309","15987","306810","338517"
2006,"LOUISIANA","750755","5228","9309","15987","306810","338517"
2006,"LOUISIANA","764642","5228","9309","15987","306810","338517"
2006,"LOUISIANA","774561","5228","9309","15987","306810","338517"
2006,"LOUISIANA","795719","5228","9309","15987","306810","338517"
2006,"LOUISIANA","796087","5228","9309","15987","306810","338517"
2006,"LOUISIANA","797061","5228","9309","15987","306810","338517"
2006,"LOUISIANA","798312","5228","9309","15987","306810","338517"
2006,"LOUISIANA","808798","5228","9309","15987","306810","338517"
2006,"LOUISIANA",NULL,"10456","18618","31974","613620","677034"
2006,"MAINE","176176","1394","2742","1964","4467","183419"
2006,"MAINE","178709","1394","2742","1964","4467","183419"
2006,"MAINE","179879","1394","2742","1964","4467","183419"
2006,"MAINE","184682","1394","2742","1964","4467","183419"
2006,"MAINE","186835","1394","2742","1964","4467","183419"
2006,"MAINE","187247","1394","2742","1964","4467","183419"
2006,"MAINE","187372","1394","2742","1964","4467","183419"
2006,"MAINE","187634","1394","2742","1964","4467","183419"
2006,"MAINE","193058","1394","2742","1964","4467","183419"
2006,"MAINE","193539","1394","2742","1964","4467","183419"
2006,"MAINE","195675","1394","2742","1964","4467","183419"
2006,"MAINE","198745","1394","2742","1964","4467","183419"
2006,"MAINE","201594","1394","2742","1964","4467","183419"
2006,"MAINE","203848","1394","2742","1964","4467","183419"
2006,"MAINE","205344","1394","2742","1964","4467","183419"
2006,"MAINE","207171","1394","2742","1964","4467","183419"
2006,"MAINE","209012","1394","2742","1964","4467","183419"
2006,"MAINE","210245","1394","2742","1964","4467","183419"
2006,"MAINE","211511","1394","2742","1964","4467","183419"
2006,"MAINE","211731","1394","2742","1964","4467","183419"
2006,"MAINE","212038","1394","2742","1964","4467","183419"
2006,"MAINE","212154","1394","2742","1964","4467","183419"
2006,"MAINE","213241","1394","2742","1964","4467","183419"
2006,"MAINE","213601","1394","2742","1964","4467","183419"
2006,"MAINE",NULL,"2788","5484","3928","8934","366838"
2006,"MARIANAS",NULL,"0","11637","0","5","53"
2006,"MARYLAND","751850","3379","46003","70997","324500","406761"
2006,"MARYLAND","772638","3379","46003","70997","324500","406761"
2006,"MARYLAND","790938","3379","46003","70997","324500","406761"
2006,"MARYLAND","805544","3379","46003","70997","324500","406761"
2006,"MARYLAND","818583","3379","46003","70997","324500","406761"
2006,"MARYLAND","830744","3379","46003","70997","324500","406761"
2006,"MARYLAND","841671","3379","46003","70997","324500","406761"
2006,"MARYLAND","843781","3379","46003","70997","324500","406761"
2006,"MARYLAND","845700","3379","46003","70997","324500","406761"
2006,"MARYLAND","846582","3379","46003","70997","324500","406761"
2006,"MARYLAND","848252","3379","46003","70997","324500","406761"
2006,"MARYLAND","851640","3379","46003","70997","324500","406761"
2006,"MARYLAND","851971","3379","46003","70997","324500","406761"
2006,"MARYLAND","852920","3379","46003","70997","324500","406761"
2006,"MARYLAND","853778","3379","46003","70997","324500","406761"
2006,"MARYLAND","859252","3379","46003","70997","324500","406761"
2006,"MARYLAND","860021","3379","46003","70997","324500","406761"
2006,"MARYLAND","860640","3379","46003","70997","324500","406761"
2006,"MARYLAND","865561","3379","46003","70997","324500","406761"
2006,"MARYLAND","865768","3379","46003","70997","324500","406761"
2006,"MARYLAND","866743","3379","46003","70997","324500","406761"
2006,"MARYLAND","869113","3379","46003","70997","324500","406761"
2006,"MARYLAND","874108","3379","46003","70997","324500","406761"
2006,"MARYLAND","879196","3379","46003","70997","324500","406761"
2006,"MARYLAND",NULL,"6758","92006","141994","649000","813522"
2006,"MASSACHUSETTS","862495","2736","46147","128993","79365","692955"
2006,"MASSACHUSETTS","877384","2736","46147","128993","79365","692955"
2006,"MASSACHUSETTS","893727","2736","46147","128993","79365","692955"
2006,"MASSACHUSETTS","912330","2736","46147","128993","79365","692955"
2006,"MASSACHUSETTS","916130","2736","46147","128993","79365","692955"
2006,"MASSACHUSETTS","920558","2736","46147","128993","79365","692955"
2006,"MASSACHUSETTS","920968","2736","46147","128993","79365","692955"
2006,"MASSACHUSETTS","921029","2736","46147","128993","79365","692955"
2006,"MASSACHUSETTS","922683","2736","46147","128993","79365","692955"
2006,"MASSACHUSETTS","924903","2736","46147","128993","79365","692955"
2006,"MASSACHUSETTS","928519","2736","46147","128993","79365","692955"
2006,"MASSACHUSETTS","929569","2736","46147","128993","79365","692955"
2006,"MASSACHUSETTS","932437","2736","46147","128993","79365","692955"
2006,"MASSACHUSETTS","937677","2736","46147","128993","79365","692955"
2006,"MASSACHUSETTS","942331","2736","46147","128993","79365","692955"
2006,"MASSACHUSETTS","945070","2736","46147","128993","79365","692955"
2006,"MASSACHUSETTS","949951","2736","46147","128993","79365","692955"
2006,"MASSACHUSETTS","955225","2736","46147","128993","79365","692955"
2006,"MASSACHUSETTS","957402","2736","46147","128993","79365","692955"
2006,"MASSACHUSETTS","958907","2736","46147","128993","79365","692955"
2006,"MASSACHUSETTS","959641","2736","46147","128993","79365","692955"
2006,"MASSACHUSETTS","962488","2736","46147","128993","79365","692955"
2006,"MASSACHUSETTS","965934","2736","46147","128993","79365","692955"
2006,"MASSACHUSETTS","967200","2736","46147","128993","79365","692955"
2006,"MASSACHUSETTS",NULL,"5472","92294","257986","158730","1385910"
2006,"MICHIGAN","1335713","15997","41406","77203","348258","1223743"
2006,"MICHIGAN","1345009","15997","41406","77203","348258","1223743"
2006,"MICHIGAN","1363533","15997","41406","77203","348258","1223743"
2006,"MICHIGAN","1381167","15997","41406","77203","348258","1223743"
2006,"MICHIGAN","1421312","15997","41406","77203","348258","1223743"
2006,"MICHIGAN","1455966","15997","41406","77203","348258","1223743"
2006,"MICHIGAN","1510716","15997","41406","77203","348258","1223743"
2006,"MICHIGAN","1537515","15997","41406","77203","348258","1223743"
2006,"MICHIGAN","1600650","15997","41406","77203","348258","1223743"
2006,"MICHIGAN","1601845","15997","41406","77203","348258","1223743"
2006,"MICHIGAN","1604527","15997","41406","77203","348258","1223743"
2006,"MICHIGAN","1631131","15997","41406","77203","348258","1223743"
2006,"MICHIGAN","1661936","15997","41406","77203","348258","1223743"
2006,"MICHIGAN","1680559","15997","41406","77203","348258","1223743"
2006,"MICHIGAN","1684261","15997","41406","77203","348258","1223743"
2006,"MICHIGAN","1686473","15997","41406","77203","348258","1223743"
2006,"MICHIGAN","1696275","15997","41406","77203","348258","1223743"
2006,"MICHIGAN","1700074","15997","41406","77203","348258","1223743"
2006,"MICHIGAN","1705088","15997","41406","77203","348258","1223743"
2006,"MICHIGAN","1714416","15997","41406","77203","348258","1223743"
2006,"MICHIGAN","1721351","15997","41406","77203","348258","1223743"
2006,"MICHIGAN","1724961","15997","41406","77203","348258","1223743"
2006,"MICHIGAN","1738976","15997","41406","77203","348258","1223743"
2006,"MICHIGAN","1764327","15997","41406","77203","348258","1223743"
2006,"MICHIGAN",NULL,"31994","82812","154406","696516","2447486"
2006,"MINNESOTA","781566","17654","49276","48269","76073","649293"
2006,"MINNESOTA","798891","17654","49276","48269","76073","649293"
2006,"MINNESOTA","799615","17654","49276","48269","76073","649293"
2006,"MINNESOTA","799736","17654","49276","48269","76073","649293"
2006,"MINNESOTA","800831","17654","49276","48269","76073","649293"
2006,"MINNESOTA","802454","17654","49276","48269","76073","649293"
2006,"MINNESOTA","802913","17654","49276","48269","76073","649293"
2006,"MINNESOTA","804580","17654","49276","48269","76073","649293"
2006,"MINNESOTA","807044","17654","49276","48269","76073","649293"
2006,"MINNESOTA","807929","17654","49276","48269","76073","649293"
2006,"MINNESOTA","810104","17654","49276","48269","76073","649293"
2006,"MINNESOTA","811157","17654","49276","48269","76073","649293"
2006,"MINNESOTA","812040","17654","49276","48269","76073","649293"
2006,"MINNESOTA","814660","17654","49276","48269","76073","649293"
2006,"MINNESOTA","816695","17654","49276","48269","76073","649293"
2006,"MINNESOTA","822245","17654","49276","48269","76073","649293"
2006,"MINNESOTA","825674","17654","49276","48269","76073","649293"
2006,"MINNESOTA","827418","17654","49276","48269","76073","649293"
2006,"MINNESOTA","832265","17654","49276","48269","76073","649293"
2006,"MINNESOTA","836386","17654","49276","48269","76073","649293"
2006,"MINNESOTA","837847","17654","49276","48269","76073","649293"
2006,"MINNESOTA","839839","17654","49276","48269","76073","649293"
2006,"MINNESOTA","841723","17654","49276","48269","76073","649293"
2006,"MINNESOTA","843802","17654","49276","48269","76073","649293"
2006,"MINNESOTA",NULL,"35308","98552","96538","152146","1298586"
2006,"MISSISSIPPI","329408","953","4091","8357","251369","230256"
2006,"MISSISSIPPI","486245","953","4091","8357","251369","230256"
2006,"MISSISSIPPI","490189","953","4091","8357","251369","230256"
2006,"MISSISSIPPI","490526","953","4091","8357","251369","230256"
2006,"MISSISSIPPI","490619","953","4091","8357","251369","230256"
2006,"MISSISSIPPI","491194","953","4091","8357","251369","230256"
2006,"MISSISSIPPI","491623","953","4091","8357","251369","230256"
2006,"MISSISSIPPI","491651","953","4091","8357","251369","230256"
2006,"MISSISSIPPI","492198","953","4091","8357","251369","230256"
2006,"MISSISSIPPI","492421","953","4091","8357","251369","230256"
2006,"MISSISSIPPI","492557","953","4091","8357","251369","230256"
2006,"MISSISSIPPI","492847","953","4091","8357","251369","230256"
2006,"MISSISSIPPI","493302","953","4091","8357","251369","230256"
2006,"MISSISSIPPI","493952","953","4091","8357","251369","230256"
2006,"MISSISSIPPI","494135","953","4091","8357","251369","230256"
2006,"MISSISSIPPI","494382","953","4091","8357","251369","230256"
2006,"MISSISSIPPI","496513","953","4091","8357","251369","230256"
2006,"MISSISSIPPI","499362","953","4091","8357","251369","230256"
2006,"MISSISSIPPI","502382","953","4091","8357","251369","230256"
2006,"MISSISSIPPI","503301","953","4091","8357","251369","230256"
2006,"MISSISSIPPI","503374","953","4091","8357","251369","230256"
2006,"MISSISSIPPI","503602","953","4091","8357","251369","230256"
2006,"MISSISSIPPI","503979","953","4091","8357","251369","230256"
2006,"MISSISSIPPI","504792","953","4091","8357","251369","230256"
2006,"MISSISSIPPI",NULL,"1906","8182","16714","502738","460512"
2006,"MISSOURI","834636","3788","15480","31693","166957","702435"
2006,"MISSOURI","852324","3788","15480","31693","166957","702435"
2006,"MISSOURI","862505","3788","15480","31693","166957","702435"
2006,"MISSOURI","873867","3788","15480","31693","166957","702435"
2006,"MISSOURI","891554","3788","15480","31693","166957","702435"
2006,"MISSOURI","892779","3788","15480","31693","166957","702435"
2006,"MISSOURI","892992","3788","15480","31693","166957","702435"
2006,"MISSOURI","893221","3788","15480","31693","166957","702435"
2006,"MISSOURI","893807","3788","15480","31693","166957","702435"
2006,"MISSOURI","896702","3788","15480","31693","166957","702435"
2006,"MISSOURI","897224","3788","15480","31693","166957","702435"
2006,"MISSOURI","897348","3788","15480","31693","166957","702435"
2006,"MISSOURI","898350","3788","15480","31693","166957","702435"
2006,"MISSOURI","899750","3788","15480","31693","166957","702435"
2006,"MISSOURI","902659","3788","15480","31693","166957","702435"
2006,"MISSOURI","909441","3788","15480","31693","166957","702435"
2006,"MISSOURI","909918","3788","15480","31693","166957","702435"
2006,"MISSOURI","910142","3788","15480","31693","166957","702435"
2006,"MISSOURI","911563","3788","15480","31693","166957","702435"
2006,"MISSOURI","911673","3788","15480","31693","166957","702435"
2006,"MISSOURI","913517","3788","15480","31693","166957","702435"
2006,"MISSOURI","913765","3788","15480","31693","166957","702435"
2006,"MISSOURI","914055","3788","15480","31693","166957","702435"
2006,"MISSOURI","921625","3788","15480","31693","166957","702435"
2006,"MISSOURI",NULL,"7576","30960","63386","333914","1404870"
2006,"MONTANA","141529","16502","1715","3635","1397","121169"
2006,"MONTANA","141693","16502","1715","3635","1397","121169"
2006,"MONTANA","141782","16502","1715","3635","1397","121169"
2006,"MONTANA","142237","16502","1715","3635","1397","121169"
2006,"MONTANA","142695","16502","1715","3635","1397","121169"
2006,"MONTANA","142797","16502","1715","3635","1397","121169"
2006,"MONTANA","144034","16502","1715","3635","1397","121169"
2006,"MONTANA","144258","16502","1715","3635","1397","121169"
2006,"MONTANA","144447","16502","1715","3635","1397","121169"
2006,"MONTANA","145240","16502","1715","3635","1397","121169"
2006,"MONTANA","145259","16502","1715","3635","1397","121169"
2006,"MONTANA","146552","16502","1715","3635","1397","121169"
2006,"MONTANA","148168","16502","1715","3635","1397","121169"
2006,"MONTANA","149801","16502","1715","3635","1397","121169"
2006,"MONTANA","151751","16502","1715","3635","1397","121169"
2006,"MONTANA","154700","16502","1715","3635","1397","121169"
2006,"MONTANA","157381","16502","1715","3635","1397","121169"
2006,"MONTANA","158875","16502","1715","3635","1397","121169"
2006,"MONTANA","159813","16502","1715","3635","1397","121169"
2006,"MONTANA","162164","16502","1715","3635","1397","121169"
2006,"MONTANA","163968","16502","1715","3635","1397","121169"
2006,"MONTANA","164109","16502","1715","3635","1397","121169"
2006,"MONTANA","164464","16502","1715","3635","1397","121169"
2006,"MONTANA","165390","16502","1715","3635","1397","121169"
2006,"MONTANA",NULL,"33004","3430","7270","2794","242338"
2006,"NEBRASKA","281354","4940","5345","35172","22227","219896"
2006,"NEBRASKA","283789","4940","5345","35172","22227","219896"
2006,"NEBRASKA","283934","4940","5345","35172","22227","219896"
2006,"NEBRASKA","283962","4940","5345","35172","22227","219896"
2006,"NEBRASKA","284170","4940","5345","35172","22227","219896"
2006,"NEBRASKA","284553","4940","5345","35172","22227","219896"
2006,"NEBRASKA","285331","4940","5345","35172","22227","219896"
2006,"NEBRASKA","285547","4940","5345","35172","22227","219896"
2006,"NEBRASKA","285836","4940","5345","35172","22227","219896"
2006,"NEBRASKA","287135","4940","5345","35172","22227","219896"
2006,"NEBRASKA","287566","4940","5345","35172","22227","219896"
2006,"NEBRASKA","289251","4940","5345","35172","22227","219896"
2006,"NEBRASKA","290383","4940","5345","35172","22227","219896"
2006,"NEBRASKA","290883","4940","5345","35172","22227","219896"
2006,"NEBRASKA","290912","4940","5345","35172","22227","219896"
2006,"NEBRASKA","291570","4940","5345","35172","22227","219896"
2006,"NEBRASKA","292161","4940","5345","35172","22227","219896"
2006,"NEBRASKA","294948","4940","5345","35172","22227","219896"
2006,"NEBRASKA","297659","4940","5345","35172","22227","219896"
2006,"NEBRASKA","300941","4940","5345","35172","22227","219896"
2006,"NEBRASKA","303242","4940","5345","35172","22227","219896"
2006,"NEBRASKA","307398","4940","5345","35172","22227","219896"
2006,"NEBRASKA","312281","4940","5345","35172","22227","219896"
2006,"NEBRASKA","315542","4940","5345","35172","22227","219896"
2006,"NEBRASKA",NULL,"9880","10690","70344","44454","439792"
2006,"NEVADA","222846","6783","32153","149848","46780","188109"
2006,"NEVADA","235800","6783","32153","149848","46780","188109"
2006,"NEVADA","250749","6783","32153","149848","46780","188109"
2006,"NEVADA","265041","6783","32153","149848","46780","188109"
2006,"NEVADA","282131","6783","32153","149848","46780","188109"
2006,"NEVADA","296621","6783","32153","149848","46780","188109"
2006,"NEVADA","311063","6783","32153","149848","46780","188109"
2006,"NEVADA","325610","6783","32153","149848","46780","188109"
2006,"NEVADA","339451","6783","32153","149848","46780","188109"
2006,"NEVADA","354869","6783","32153","149848","46780","188109"
2006,"NEVADA","369498","6783","32153","149848","46780","188109"
2006,"NEVADA","385414","6783","32153","149848","46780","188109"
2006,"NEVADA","399727","6783","32153","149848","46780","188109"
2006,"NEVADA","412747","6783","32153","149848","46780","188109"
2006,"NEVADA","422782","6783","32153","149848","46780","188109"
2006,"NEVADA","423859","6783","32153","149848","46780","188109"
2006,"NEVADA","428526","6783","32153","149848","46780","188109"
2006,"NEVADA","428776","6783","32153","149848","46780","188109"
2006,"NEVADA","429610","6783","32153","149848","46780","188109"
2006,"NEVADA","430985","6783","32153","149848","46780","188109"
2006,"NEVADA","431776","6783","32153","149848","46780","188109"
2006,"NEVADA","435765","6783","32153","149848","46780","188109"
2006,"NEVADA","438948","6783","32153","149848","46780","188109"
2006,"NEVADA","441623","6783","32153","149848","46780","188109"
2006,"NEVADA",NULL,"13566","64306","299696","93560","376218"
2006,"NEW HAMPSHIRE",NULL,"652","4148","5923","3696","188760"
2006,"NEW JERSEY",NULL,"2377","109142","261323","242310","773660"
2006,"NEW MEXICO",NULL,"35931","4246","179175","8567","100301"
2006,"NEW YORK",NULL,"13914","199592","572430","546918","1448931"
2006,"NORTH CAROLINA",NULL,"20731","32042","134420","408189","803979"
2006,"NORTH DAKOTA",NULL,"8355","959","1732","1729","83895"
2006,"OHIO","1595024","2559","25807","45613","304148","1403278"
2006,"OHIO","1600222","2559","25807","45613","304148","1403278"
2006,"OHIO","1601566","2559","25807","45613","304148","1403278"
2006,"OHIO","1613718","2559","25807","45613","304148","1403278"
2006,"OHIO","1630865","2559","25807","45613","304148","1403278"
2006,"OHIO","1655534","2559","25807","45613","304148","1403278"
2006,"OHIO","1669748","2559","25807","45613","304148","1403278"
2006,"OHIO","1729072","2559","25807","45613","304148","1403278"
2006,"OHIO","1743920","2559","25807","45613","304148","1403278"
2006,"OHIO","1758645","2559","25807","45613","304148","1403278"
2006,"OHIO","1769200","2559","25807","45613","304148","1403278"
2006,"OHIO","1778784","2559","25807","45613","304148","1403278"
2006,"OHIO","1796603","2559","25807","45613","304148","1403278"
2006,"OHIO","1797666","2559","25807","45613","304148","1403278"
2006,"OHIO","1803966","2559","25807","45613","304148","1403278"
2006,"OHIO","1816817","2559","25807","45613","304148","1403278"
2006,"OHIO","1821546","2559","25807","45613","304148","1403278"
2006,"OHIO","1822566","2559","25807","45613","304148","1403278"
2006,"OHIO","1829761","2559","25807","45613","304148","1403278"
2006,"OHIO","1834239","2559","25807","45613","304148","1403278"
2006,"OHIO","1834379","2559","25807","45613","304148","1403278"
2006,"OHIO","1837628","2559","25807","45613","304148","1403278"
2006,"OHIO","1844245","2559","25807","45613","304148","1403278"
2006,"OHIO","1846585","2559","25807","45613","304148","1403278"
2006,"OHIO",NULL,"5118","51614","91226","608296","2806556"
2006,"OKLAHOMA","312817","123160","11670","60634","69053","374874"
2006,"OKLAHOMA","316322","123160","11670","60634","69053","374874"
2006,"OKLAHOMA","609743","123160","11670","60634","69053","374874"
2006,"OKLAHOMA","616436","123160","11670","60634","69053","374874"
2006,"OKLAHOMA","620695","123160","11670","60634","69053","374874"
2006,"OKLAHOMA","622115","123160","11670","60634","69053","374874"
2006,"OKLAHOMA","623110","123160","11670","60634","69053","374874"
2006,"OKLAHOMA","623681","123160","11670","60634","69053","374874"
2006,"OKLAHOMA","624202","123160","11670","60634","69053","374874"
2006,"OKLAHOMA","625826","123160","11670","60634","69053","374874"
